,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
12785,盡說廢話。我自己的身體我不清楚，要你瞎操心？去，給我沏一杯茶來。,郭章建,angry,1896,1
12786,我說，你給我沏前幾天小黃送來的碧螺春。沏濃一點。,郭章建,neutral,1896,2
12787,你沒看見我手裏拿着煙？放茶几上不就得了。,郭章建,angry,1896,3
12788,老郭，最近你是不是遇上什麼煩心事情了？脾氣怎麼總是這麼大呀。,張萌,surprise,1896,4
12789,嫌我脾氣大了？找脾氣小的去呀。,郭章建,angry,1896,5
12790,你怎麼能這麼說我呀？,張萌,surprise,1896,6
12791,那我怎麼說你？你也不想一想，幾個月前我還沒有當上這個副處長的時候，你對我是什麼態度？你在我面前脾氣大都快二十年了，我不是一直忍着嗎？以前你可能做夢都沒有想到我郭章建也會有當官的這一天吧？哼！,郭章建,angry,1896,7
12792,我、我、我……。,張萌,fear,1896,8
12793,我什麼我？實話告訴你，用不了幾天我就不是副處長了。,郭章建,angry,1896,9
12794,爲什麼？你犯什麼錯誤了？,張萌,surprise,1896,10
12795,你盼着我的副處長被免了，是吧？,郭章建,angry,1896,11
12796,那怎麼行？我也沒有這個意思。我這不是擔心嘛。,張萌,fear,1896,12
12797,實話告訴你，我不做副處長了是因爲我馬上就要當正處長了。明白了嗎？,郭章建,joy,1896,13
12798,真的？,張萌,surprise,1896,14
12799,我相信用不了幾天。只要老徐一退，他的位子想當然也應該是我的。只不過……。,郭章建,fear,1896,15
12800,只不過什麼？,張萌,neutral,1896,16
12801,這不過現在得先把老徐趕下去。,郭章建,neutral,1896,17
12802,把老徐趕下去？人家老徐對你不是不錯嗎？這副處長要不是老徐大力推薦你也當不上呀。現在你怎麼就……。,張萌,surprise,1896,18
12803,你懂個屁！此一時彼一時。當初我當副處長確實是全靠他的推薦。可現在我當正處長又全看他能不能趕緊退下來，給我把位子騰出來。他現在退的話，正處長肯定是我的。他要是再幹三年，我的年齡也差不多了。到時候正處長就不一定是誰的了。所以現在……。,郭章建,angry,1896,19
12804,“哎呀！我這肚子。”捂着肚子走出了辦公室。,陳玲,fear,1897,0
12805,小尚，抽菸。,郭章建,neutral,1897,1
12806,“呀哈！中華。不抽白不抽，白抽誰不抽。”拿起剩下的煙遞到郭章建面前。,尚潔,joy,1897,2
12807,留着抽吧。,郭章建,neutral,1897,3
12808,那好，這包煙就放在這裏。什麼時候郭大處長來咱們辦公室就抽這包煙。否則我可沒有中華這麼好的煙招待你呀。,尚潔,joy,1897,4
12809,小尚，你看你這是什麼話？我老郭不當處長的時候和你是什麼樣，現在不是還是那樣嗎？,郭章建,neutral,1897,5
12810,老郭這是位居高官不變色。難得，難得。,尚潔,joy,1897,6
12811,今天小冬怎麼不說話了？,郭章建,surprise,1897,7
12812,我這人一見領導就緊張。這郭大處長是早知道的。,冬曉麗,fear,1897,8
12813,小冬，你這話真是見外。咱們三人原來在一個辦公室，現在我雖然到了別的辦公室，可是咱們三人的感情和什麼領導不領導的沒有任何關係嘛。不用說我現在只是個副處長，將來就是我當上正處長，甚至是當上副院長院長，咱們三人的關係任然和原來一樣。,郭章建,neutral,1897,9
12814,那事聽說了嗎？,查才金,surprise,1898,0
12815,神神祕祕的，什麼事呀？,尚潔,surprise,1898,1
12816,就是老徐和老王的事情。,查才金,surprise,1898,2
12817,不知道。本人對這些事情向來不關心。,尚潔,neutral,1898,3
12818,老徐和老王怎麼了？,陳玲,surprise,1898,4
12819,有人說老徐和老王兩人到年齡了還賴着不退休，主要是想在現在的位子上最後撈一把。,查才金,surprise,1898,5
12820,這是誰說的？老徐和老王撈一把？撈什麼一把？,冬曉麗,surprise,1898,6
12821,誰知道呢？反正大家都這麼說。,查才金,surprise,1898,7
12822,那你就去嘛。你是負責系統內科技期刊管理的副處長嘛。你不去誰去？,徐春友,neutral,1899,0
12823,如果真準備讓小陳接替我的這一攤工作，我想還是讓小陳去吧。趁參加這個會讓她多認識一些這方面的人，當然參加這樣的會對她也是一個鍛鍊嘛。,王厚寶,neutral,1899,1
12824,那不行。小陳沒什麼經驗，這個會又很重要。所以還是你去合適。另外，你也可以趁參加這個會在外面休息幾天，玩幾天。,徐春友,neutral,1899,2
12825,既然這樣，那我就去。,王厚寶,neutral,1899,3
12826,確實是應該你去。以後這樣的機會對你我都不多了。現在想一想真是有點遺憾呀。前幾年咱們兩人爲什麼不多參加一些會議，趁機多看看名山大川呀！,徐春友,sadness,1899,4
12827,無所謂了。等我們退休以後，想去什麼地方就去什麼地方，那時侯就可以踏踏實實到處遊玩了。,王厚寶,neutral,1899,5
12828,老王啊，你說的容易。可你想過沒有，退休以後咱們再去遊玩可就要自己掏腰包了。咱們能有多少退休金嘛？,徐春友,sadness,1899,6
12829,這倒也是。可是那又有什麼辦法？難道咱們退休後再去遊山玩水單位還能象現在一樣給咱們報銷？,王厚寶,neutral,1899,7
12830,那當然是不可能的。所以在退休這個問題上，咱們兩人應該保持一致。我是這樣想的，咱們兩人最好是把退休往後推遲三年，咱們兩人再幹一屆。,徐春友,joy,1899,8
12831,“再幹一屆？恐怕不行吧。現在院裏對咱們兩人的退休問題已經有很多說法了。再幹一屆……。”連連搖頭。,王厚寶,fear,1899,9
12832,我是有這個信心的。老王啊，你也別聽院裏那些謠言。聽到蛤蟆叫漁民就不打魚了？,徐春友,neutral,1899,10
12833,咱們兩人在底下話是可以這麼說。可是想要再幹一屆咱們總得有過硬的理由吧。,王厚寶,fear,1899,11
12834,理由？理由不就在這裏明擺着嘛？你這一攤工作本來是準備讓劉雍接替的，可是劉雍調走了。小陳剛來沒幾天，再說以她的水平也根本不具備獨立管理系統內科技期刊的工作能力。老王啊，當時我調小陳來協助你工作，早就把這一層想到了。當時你不理解我，想在總該理解了吧？再說我這一攤工作，就現在來說誰能接替？不是我小看老郭，就他那兩下，接得了嗎？他肚子裏那點水你和我還不清楚？要是換一個能力強的人，比如說小尚吧，也許當幾個月的副處長後基本上就可以獨當一面了。可是就老郭那塊料，他行嗎？,徐春友,disgust,1899,12
12835,老徐，當時你推薦老郭當副處長是不是也有這一層意思在裏面？,王厚寶,surprise,1899,13
12836,可是說這也是用意之一。老王啊，現在只要咱們兩人意見一致，我看再幹一屆應該沒有什麼問題。,徐春友,neutral,1899,14
12837,可是……。,王厚寶,fear,1899,15
12838,怎麼可是不可是的？反正這事也不用你出面。你只要意見和我一致，剩下的事情就由我來運作。,徐春友,neutral,1899,16
12839,再幹三年？,劉副院長,surprise,1900,0
12840,這也是我的意思。,張院長,neutral,1900,1
12841,請進。,張院長,neutral,1901,0
12842,張院長，您找我？,徐春友,surprise,1901,1
12843,老徐，你呀你！你讓我說你什麼好呢？,張院長,angry,1901,2
12844,張院長，我……。,徐春友,fear,1901,3
12845,你什麼你？你看看你們給我捅了多大的簍子？舉報信舉報電話一下都來了。,張院長,angry,1901,4
12846,“舉報信？舉報電話？舉報誰？難道是舉報我嗎？”額頭冒出汗水。,徐春友,fear,1901,5
12847,哼！要是舉報你的話，我直接就讓你回家了，現在就不會這樣和你談話了。,張院長,angry,1901,6
12848,張院長，那隻這、這、這到底是怎麼回事？,徐春友,surprise,1901,7
12849,是舉報老王的。違反規定，趁開會之機遊山玩水。唉，這個老王他可真是有本事，一玩就玩到西雙版納了！,張院長,angry,1901,8
12850,就是，這個老王這是怎麼搞得？,徐春友,surprise,1901,9
12851,也有你的責任。不管怎麼說，老王總是你們管理處的人吧，管理處的人出了問題你這個當處長的難道沒有責任嘛？,張院長,angry,1901,10
12852,老王去昆明開會我是知道的。他是參加《技術監督》編委會去了。可是在開會期間他又去西雙版納去玩，這、這我是真的不知道呀。,徐春友,surprise,1901,11
12853,因爲你和老王退休的事情，現在院裏傳言已經很多了。現在你們管理處又出了這樣的事情，尤其是這事情它又是發生在老王身上，我是真的不知道該處理了。,張院長,angry,1901,12
12854,“老王人家也是副處長，有的事情我也管不了。所以他老王是老王，我老徐是老徐。怎麼能因爲老王出事把我也給搭進去？”委屈萬分的臉。,徐春友,sadness,1901,13
12855,小尚，那事你聽說了嗎？,冬曉麗,neutral,1902,0
12856,什麼事？,尚潔,neutral,1902,1
12857,老王出事了。你不知道？,冬曉麗,surprise,1902,2
12858,老王出事了？老王那麼膽小怕事的人還能出什麼事？該不會是有人在造謠吧？,尚潔,surprise,1902,3
12859,你怎麼不信？這次老王出差到昆明開會，聽說在會議期間到西雙版納玩了一圈。,冬曉麗,neutral,1902,4
12860,這倒有可能。老王唯一的愛好就是遊山玩水。不過趁開會遊一遊名山大川也不是什麼新鮮事。,尚潔,neutral,1902,5
12861,可是現在上面剛剛下了文，禁止到旅遊景點開會。老王這回看來是撞到槍口上了。,冬曉麗,neutral,1902,6
12862,沒那麼嚴重吧？這種事情民不舉官不究。又不是什麼貪污受賄的大事，誰會管這種閒事？,尚潔,neutral,1902,7
12863,怪就怪在這裏了。前不久咱們一個會也是在旅遊景點開的，沒人捅當然就平安無事。可是這次老王怎麼就讓人給舉報了？,冬曉麗,neutral,1902,8
12864,什麼？就爲這事有人舉報老王了？,尚潔,surprise,1902,9
12865,是啊！也不知道誰這麼缺德？,冬曉麗,disgust,1902,10
12866,“喂。找、找郭處長啊。一個女的，找你的。”用疑惑的眼睛看着郭章建。,張萌,surprise,1903,0
12867,喂，噢！是小陳啊。去、去、去。我打電話你守着幹什麼？,郭章建,disgust,1903,1
12868,誰、誰呀？,張萌,surprise,1903,2
12869,是不是什麼事情我都要向你彙報？出去。別在這裏干擾我的工作。,郭章建,angry,1903,3
12870,小陳，沒事。剛纔我和我愛人說話呢。好啊！老王的事情現在已經傳開了？太好了！接下來你再做做工作，把這件事的影響再弄大一點。你也不想想，老徐現在還是管理處的正處長，老王出了事情他也是有責任的。對了，我們就是要藉着這件事情，大造輿論。我就不信院領導不處理這事？那當然了。到時候只要我轉成正處長，副處長當然跑不了你的。你還能信不過我？事情往往就是這樣……。,郭章建,joy,1903,4
12871,請進。,吳書記,neutral,1904,0
12872,吳書記，您找我？,郭章建,surprise,1904,1
12873,找你來是想瞭解一下你們管理處的情況。,吳書記,neutral,1904,2
12874,吳書記，你知您想……。,郭章建,neutral,1904,3
12875,現在老王出了點事，你可能也知道了。這事說大不大，說小可也不小。你就說說你對這件事情的看法吧。,吳書記,neutral,1904,4
12876,吳書記，老王和老徐都是老處長了。我，這、這有的話不太好說呀。,郭章建,fear,1904,5
12877,我是代表院裏和你談話，不是私人談話。所以你怎麼想的就怎麼說。不要有什麼顧忌。,吳書記,neutral,1904,6
12878,吳書記，其實老王出這樣的事情是必然的。就是不出這樣的事情，也會出那樣的事情。,郭章建,neutral,1904,7
12879,噢？,吳書記,surprise,1904,8
12880,長期以來老徐和老王就有矛盾。工作上互相不通氣，可以說是各自爲政。這幾年我們管理處的工作雖然都能完成，但是卻沒有取得比較大的進步，這和他們兩人之間有矛盾是有關係的。尤其是這兩年，兩人的矛盾更是快達到白熱化的程度了。吳書記，這可不是我表功，要不是我在中間費盡九牛二虎的力氣給他們調解，我們管理處的工作就得癱瘓。道理是明擺着的，兩個處領導拉山頭搞派性，這個處的工作進行嗎？,郭章建,sadness,1904,9
12881,原來你們管理處的情況這麼複雜。那你原來爲什麼不向院裏反映這種情況？,吳書記,surprise,1904,10
12882,其實我也想向院領導反映，可是又一想老王和老徐都是老同志了，又都是馬上就要退休了，何必讓他們在就要退休的時候難堪？所以就想對付吧，盡我的能力在中間給他們調解，哪怕是我在中間受點委屈，只要等到他們退休不就萬事大吉了嘛。所以就一直沒有和院裏說這事。現在想一想，這也有我的責任呀。不管怎麼說，我沒有及時向院領導反映情況。結果造成現在這種情況了。,郭章建,sadness,1904,11
